"","FOD_ID","FIRE_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE"
"2993",400013371,"CHARLEY",2017,2017-06-28,179,"Natural","Natural",14.6,"C",65.69017,-143.0935,"BLM","AK"
"2994",400013373,"OMIKMUKTUSUK",2017,2017-06-28,179,"Natural","Natural",1647.4,"F",69.679,-159.622,"BLM","AK"
"2995",400013374,"KETIK RIVER",2017,2017-06-28,179,"Natural","Natural",2870.3,"F",69.67117,-159.03567,"BLM","AK"
"2996",400013379,"SEVEN MILE",2017,2017-06-29,180,"Natural","Natural",404.4,"E",65.40478,-142.46039,"NPS","AK"
"2997",400013381,"CHRISTIAN RIVER",2017,2017-07-01,182,"Natural","Natural",25,"C",67.97,-145.17,"TRIBAL","AK"
"2998",400013388,"ROGERS CREEK",2017,2017-07-03,184,"Natural","Natural",12,"C",66.0275,-148.6958,"FWS","AK"
"2999",400013391,"LARSON CREEK",2017,2017-07-04,185,"Natural","Natural",166,"D",65.4581,-151.1717,"BLM","AK"
"3000",400013393,"DIETRICK RIVER",2017,2017-07-05,186,"Natural","Natural",322.5,"E",67.8847,-149.8075,"BLM","AK"
"3001",400013400,"PADDLE CREEK",2017,2017-07-06,187,"Natural","Natural",1117,"F",65.8864,-143.5686,"TRIBAL","AK"
"3002",400013401,"GARNET CREEK",2017,2017-07-06,187,"Natural","Natural",29.9,"C",65.3314,-150.675,"STATE","AK"
"3003",400013402,"MEDICINE LAKE",2017,2017-07-05,186,"Natural","Natural",22.5,"C",65.4828,-144.4725,"STATE","AK"
"3004",400013410,"ANAKTUVIK 1",2017,2017-07-10,191,"Natural","Natural",35.3,"C",69.14619,-150.71786,"STATE","AK"
"3005",400013411,"ANAKTUVIK 2",2017,2017-07-10,191,"Natural","Natural",59.9,"C",69.08056,-150.74556,"STATE","AK"
"3006",400013412,"WL 543T",2017,2017-07-13,194,"Natural","Natural",411.2,"E",67.0031,-144.6956,"FWS","AK"
"3007",400013415,"CHLECA LAKES",2017,2017-07-14,195,"Natural","Natural",3759.5,"F",63.7169,-153.3208,"STATE","AK"
"3008",400013416,"MONTANA CREEK",2017,2017-07-14,195,"Natural","Natural",22,"C",62.5425,-157.4533,"STATE","AK"
"3009",400013417,"ALATNA HILLS",2017,2017-07-15,196,"Natural","Natural",66.1,"C",67.0286,-152.1536,"STATE","AK"
"3010",400013420,"JACK WHITE",2017,2017-07-16,197,"Natural","Natural",11.8,"C",66.965,-151.28,"TRIBAL","AK"
"3011",400013438,"FISHER CREEK",2017,2017-07-30,211,"Natural","Natural",29.1,"C",65.07167,-142.44889,"NPS","AK"
"3012",400013441,"CHISTOCHINA RIVER",2017,2017-08-04,216,"Human","Missing data/not specified/undetermined",98,"C",62.6172,-144.6192,"MISSING/NOT SPECIFIED","AK"
"3013",400013461,"ANIRALIK LAKE",2016,2016-06-25,177,"Natural","Natural",206.5,"D",68.2014,-159.6531,"NPS","AK"
"3014",400031027,"16359 LONG RIDGE",2016,2016-06-26,178,"Natural","Natural",52,"C",66.49461995,-149.3211922,"FWS","AK"
"3015",400031037,"16380 CHANDALAR RIVER",2016,2016-06-29,181,"Natural","Natural",2855,"F",66.9510555,-146.4404444,"FWS","AK"
"3016",400031060,"16228 AROPUK LAKE",2016,2016-06-02,154,"Natural","Natural",2204,"F",61.049717,-163.597778,"FWS","AK"
"3017",400031103,"16381 KAGALURPAK LAKE",2016,2016-06-30,182,"Natural","Natural",13,"C",61.127667,-164.019667,"FWS","AK"
"3018",400031137,"16397 FLATS",2016,2016-07-05,187,"Natural","Natural",559,"E",66.6469,-151.5467,"FWS","AK"
"3019",400031153,"16423 THREE STEP MOUNTAIN",2016,2016-07-13,195,"Natural","Natural",10,"C",60.5327167,-161.0235833,"FWS","AK"
"3020",400031164,"16501 PIKMIKTALIK",2016,2016-07-15,197,"Natural","Natural",253,"D",61.17983,-161.8115,"FWS","AK"
"3021",400031229,"16105 KAIYUH FLATS",2016,2016-05-04,125,"Natural","Natural",27.9,"C",64.40578,-157.85656,"FWS","AK"
"3022",400031230,"16096 SELAWIK RIVER",2016,2016-05-03,124,"Natural","Natural",160,"D",66.4469,-157.3253,"FWS","AK"
"3023",400031268,"16244 DEER CREEK",2016,2016-06-04,156,"Natural","Natural",20,"C",64.79,-154.9836,"FWS","AK"
"3024",400031270,"16256 CROWDED FISH SLOUGH",2016,2016-06-11,163,"Natural","Natural",89,"C",64.3722,-158.0839,"FWS","AK"
"3025",400031273,"16403 SELAWIK RIVER 2",2016,2016-07-06,188,"Natural","Natural",26.2,"C",66.4281,-156.79,"FWS","AK"
"3026",400031274,"16467 SOONKAKAT RIVER",2016,2016-07-14,196,"Natural","Natural",30,"C",64.6895,-157.69703,"FWS","AK"
"3027",400031275,"16482 HUSLIA RIVER",2016,2016-07-14,196,"Natural","Natural",6505.5,"G",65.78417,-157.94733,"FWS","AK"
"3028",400031277,"16485 SOUTH FORK",2016,2016-07-14,196,"Natural","Natural",2457.7,"F",65.8567,-157.7253,"FWS","AK"
"3029",400031280,"16523 BILLY HAWK CREEK",2016,2016-07-15,197,"Natural","Natural",100.1,"D",66.03014,-156.76431,"FWS","AK"
"3030",400031281,"16531 ROKETALOI",2016,2016-07-15,197,"Natural","Natural",181.2,"D",63.9392,-158.4908,"FWS","AK"
"3031",400031329,"17018 ZANE HILLS",2017,2017-04-18,108,"Human","Missing data/not specified/undetermined",2142.8,"F",66.4369,-156.5722,"FWS","AK"
"3032",400031333,"17213 PASTOLIK",2017,2017-06-08,159,"Natural","Natural",12,"C",62.7086,-163.0353,"FWS","AK"
"3033",400031358,"17260 AMMERMAN CREEK",2017,2017-06-23,174,"Natural","Natural",24117.2,"G",68.40936339,-141.311832,"FWS","AK"
"3034",400031360,"17258 KONESS",2017,2017-06-22,173,"Natural","Natural",171.8,"D",67.79365583,-144.0782918,"FWS","AK"
"3035",400031365,"17268 CAMPBELL RIVER",2017,2017-06-26,177,"Natural","Natural",94178.4,"G",67.50599552,-142.1221192,"FWS","AK"
"3036",400031382,"17294 LOIS CREEK",2017,2017-07-02,183,"Natural","Natural",32174.6,"G",68.29510606,-142.0962774,"FWS","AK"
"3037",400031385,"17292 BOULDER CREEK",2017,2017-07-02,183,"Natural","Natural",41090,"G",67.47005047,-143.7362493,"FWS","AK"
"3038",400031386,"17291 LAKE CREEK",2017,2017-07-02,183,"Natural","Natural",2419.1,"F",67.50599552,-142.1221192,"FWS","AK"
"3039",400031387,"17284 RAT CREEK",2017,2017-06-29,180,"Natural","Natural",12510.1,"G",66.89142115,-142.4377694,"FWS","AK"
"3040",400031389,"17288 DOROTHY CREEK",2017,2017-06-30,181,"Natural","Natural",2876.5,"F",67.67377318,-142.2430512,"FWS","AK"
"3041",400031391,"17297 WHITE MOUNTAIN CREEK",2017,2017-07-03,184,"Natural","Natural",79410.2,"G",67.45177516,-141.263376,"FWS","AK"
"3042",400031393,"17303 WHITE SNOW",2017,2017-07-04,185,"Natural","Natural",220.1,"D",67.59874758,-144.0849869,"FWS","AK"
"3043",400031589,"17154 PIKMIKTALIK RIVER",2017,2017-06-04,155,"Natural","Natural",773,"E",61.196833,-161.597667,"FWS","AK"
"3044",400031590,"17152 TUBUNGALUK CREEK",2017,2017-06-04,155,"Natural","Natural",646,"E",61.230167,-161.455167,"FWS","AK"
"3045",400031597,"17173 KOGRULUK RIVER",2017,2017-06-05,156,"Natural","Natural",779,"E",61.195667,-161.692,"FWS","AK"
"3046",400031598,"17174 PAIYUN CREEK",2017,2017-06-06,157,"Natural","Natural",617,"E",60.481617,-160.495933,"FWS","AK"
"3047",400031602,"17197 ALLEN",2017,2017-06-07,158,"Natural","Natural",2584,"F",62.555,-163.1533,"FWS","AK"
"3048",400031603,"17200 CORAL CREEK",2017,2017-06-07,158,"Natural","Natural",567,"E",60.414167,-160.869167,"FWS","AK"
"3049",400031617,"17307 MONUMENT CREEK",2017,2017-07-05,186,"Natural","Natural",431.8,"E",68.06263286,-143.8524657,"FWS","AK"
"3050",400031618,"17325 BEAR MOUNTAIN",2017,2017-07-09,190,"Natural","Natural",46714.6,"G",65.9667,-142.85,"BLM","AK"
"3051",400031620,"17323 PREACHER CREEK",2017,2017-07-08,189,"Natural","Natural",110.8,"D",65.95202147,-144.791323,"FWS","AK"
"3052",400031621,"17319 OLD LOST CREEK",2017,2017-07-07,188,"Natural","Natural",14,"C",66.03667,-148.06944,"FWS","AK"
"3053",400031622,"17313 SAND HILLS",2017,2017-07-06,187,"Natural","Natural",187.5,"D",66.33272395,-148.1192114,"FWS","AK"
"3054",400031623,"17312 HELMET",2017,2017-07-06,187,"Natural","Natural",40201.5,"G",67.59874758,-144.0849869,"FWS","AK"
"3055",400031643,"17342 SHUMAN LAKE",2017,2017-07-15,196,"Natural","Natural",37.7,"C",66.92551349,-144.0950529,"FWS","AK"
"3056",400031644,"17345 CHALATNA CREEK",2017,2017-07-16,197,"Natural","Natural",103.3,"D",66.48541367,-151.1184976,"FWS","AK"
"3057",400031665,"17360 FORTY AND ONE HALF",2017,2017-07-21,202,"Natural","Natural",23859.3,"G",66.74464596,-147.721802,"FWS","AK"
"3058",400031677,"17362 ECHOING",2017,2017-07-22,203,"Natural","Natural",408.6,"E",66.3303629,-149.296792,"FWS","AK"
"3059",400031678,"17367 CHANDALAR",2017,2017-07-24,205,"Natural","Natural",1626.9,"F",66.8375,-146.1686,"FWS","AK"
"3060",400031679,"17354 DEADMAN",2017,2017-07-20,201,"Natural","Natural",199.3,"D",66.5292,-146.4633,"FWS","AK"
"3061",400031686,"17356 OWENS",2017,2017-07-20,201,"Natural","Natural",31.8,"C",67.6291854,-143.2123363,"FWS","AK"
"3062",400031697,"17373 SUCKER RIVER",2017,2017-07-30,211,"Natural","Natural",20,"C",66.39773674,-144.4762871,"FWS","AK"
"3063",400031698,"17374 CRATER CREEK",2017,2017-07-30,211,"Natural","Natural",39.1,"C",67.0154649,-146.9631464,"FWS","AK"
"3064",400031699,"13376 MEADOW CREEK",2017,2017-07-30,211,"Natural","Natural",26.8,"C",66.31904031,-148.2467345,"FWS","AK"
"3065",400031782,"17336 NOWITNA",2017,2017-07-14,195,"Natural","Natural",55273,"G",64.3747,-154.1181,"FWS","AK"
"3066",400031783,"17343 BIG MUD",2017,2017-07-16,197,"Natural","Natural",73.3,"C",64.56369,-153.20639,"FWS","AK"
"3067",400031784,"17346 LITTLE MUD",2017,2017-07-17,198,"Natural","Natural",15.4,"C",64.7475,-152.8072,"FWS","AK"
"3068",400031797,"17183 KHOTOL",2017,2017-06-06,157,"Natural","Natural",20131.8,"G",64.3261,-158.2422,"TRIBAL","AK"
"3069",400031826,"TALKEETNA RIVER",2017,2017-06-06,157,"Natural","Natural",979.5,"E",62.5028611,-148.7145,"STATE","AK"
"3070",400031854,"WAYNE TAYLOR",2017,2017-06-25,176,"Natural","Natural",127,"D",61.0190833,-157.4298333,"STATE","AK"
"3071",400031904,"4.5 MILE NISTLER ROAD",2017,2017-05-04,124,"Human","Debris and open burning",25,"C",64.0376944,-145.59125,"PRIVATE","AK"
"3072",400031940,"AMERICAN CREEK",2017,2017-06-04,155,"Natural","Natural",12945,"G",63.1733333,-156.8428333,"STATE","AK"
"3073",400031987,"BIG WALDREN FORK",2017,2017-07-14,195,"Natural","Natural",905.6,"E",62.529034,-156.533152,"STATE","AK"
"3074",400032011,"BROWN CREEK",2017,2017-06-04,155,"Natural","Natural",26,"C",62.9946945,-156.7323333,"STATE","AK"
"3075",400032043,"POPOVICH CREEK 17",2017,2017-05-16,136,"Human","Missing data/not specified/undetermined",40,"C",63.9388333,-148.8345,"STATE","AK"
"3076",400032162,"2016 LOUISE CREEK",2016,2016-05-03,124,"Human","Missing data/not specified/undetermined",3131.8,"F",63.923,-148.8713333,"STATE","AK"
"3077",400032167,"EMMA CREEK",2016,2016-05-11,132,"Human","Missing data/not specified/undetermined",15.3,"C",63.982317,-148.759267,"STATE","AK"
"3078",400032180,"SALTREY CREEK",2017,2017-05-11,131,"Human","Arson/incendiarism",91,"C",57.5535278,-152.6871944,"STATE","AK"
"3079",400032254,"BIG RIVER",2016,2016-07-15,197,"Natural","Natural",920.8,"E",61.69,-154.955,"STATE","AK"
"3080",400032256,"CLEARWATER CREEK",2016,2016-07-15,197,"Natural","Natural",752.4,"E",63.6453333,-155.0566667,"STATE","AK"
"3081",400032265,"2016 WASHINGTON CREEK",2016,2016-06-25,177,"Natural","Natural",38.2,"C",65.184,-147.6589166,"STATE","AK"
"3082",400032277,"2016 LIGNITE CREEK",2016,2016-04-16,107,"Human","Missing data/not specified/undetermined",10,"C",63.9146944,-148.8935833,"STATE","AK"
"3083",400032375,"16 BEAR",2016,2016-07-14,196,"Natural","Natural",17.4,"C",64.0771111,-149.42775,"STATE","AK"
"3084",400032384,"MCHUGH",2016,2016-07-16,198,"Human","Missing data/not specified/undetermined",777.5,"E",61.0205833,-149.722,"STATE","AK"
"3085",400032385,"HOHOLITNA RIVER",2016,2016-07-17,199,"Natural","Natural",122.8,"D",60.96506,-156.38175,"STATE","AK"
"3086",400032399,"LITTLE GERSTLE",2016,2016-07-15,197,"Human","Missing data/not specified/undetermined",25.9,"C",63.7174444,-144.9375833,"STATE","AK"
"3087",400032410,"LITTLE UNDERHILL CREEK",2016,2016-07-15,197,"Natural","Natural",984,"E",61.3421667,-154.6136667,"STATE","AK"
"3088",400032412,"CHILIKADROTNA RIVER",2016,2016-07-15,197,"Natural","Natural",1493.9,"F",60.5766667,-155.34,"STATE","AK"
"3089",400032416,"TIEKEL RIVER #1",2016,2016-07-17,199,"Natural","Natural",52.5,"C",61.2433333,-145.065,"STATE","AK"
"3090",400032531,"LEAF LAKE",2016,2016-04-16,107,"Human","Missing data/not specified/undetermined",25,"C",61.524167,-148.819,"STATE","AK"
"3091",400032541,"CHISTOCHINA RIVER",2016,2016-07-13,195,"Natural","Natural",798,"E",62.8983333,-144.8188333,"STATE","AK"
"3092",400032544,"FOLGER CREEK",2016,2016-07-13,195,"Natural","Natural",3077,"F",63.34,-155.8858333,"STATE","AK"
"3093",400032568,"TAKOTNA RIVER",2016,2016-07-13,195,"Natural","Natural",44.9,"C",62.6091945,-156.6463611,"STATE","AK"
"3094",400032573,"CRATER MOUNTAIN",2016,2016-07-15,197,"Natural","Natural",311.9,"E",62.85408,-156.72844,"STATE","AK"
"3095",400032607,"ASPEN CREEK",2016,2016-06-18,170,"Human","Missing data/not specified/undetermined",62.7,"C",62.382,-148.505,"STATE","AK"
"3096",400032613,"PLUMLEY",2016,2016-10-16,290,"Human","Missing data/not specified/undetermined",15,"C",61.5528056,-148.9966111,"COUNTY","AK"
"3097",400032623,"NOWITNA RIVER",2016,2016-07-13,195,"Natural","Natural",16.6,"C",63.5576945,-155.1093056,"STATE","AK"
"3098",400032632,"DEVILS ELBOW",2016,2016-07-15,197,"Natural","Natural",174.4,"D",62.1468056,-156.0789444,"STATE","AK"
"3099",400032635,"POKER CREEK",2016,2016-06-26,178,"Natural","Natural",23.3,"C",65.1943056,-147.4694167,"STATE","AK"
"3100",400032636,"TWIN MOUNTAIN",2016,2016-07-15,197,"Natural","Natural",20.3,"C",63.16667,-156.20369,"STATE","AK"
"3101",400032646,"SMITH CREEK",2016,2016-07-13,195,"Natural","Natural",5006.6,"G",62.1335,-158.393,"STATE","AK"
"3102",400032650,"TIMBER CREEK",2016,2016-07-14,196,"Natural","Natural",9411,"G",61.1673889,-159.2238611,"STATE","AK"
"3103",400032652,"TIEKEL RIVER #2",2016,2016-07-17,199,"Natural","Natural",916.7,"E",61.2538889,-145.1530278,"STATE","AK"
"3104",400032729,"LITTLE DELTA",2016,2016-06-25,177,"Natural","Natural",62,"C",64.1206667,-147.0053611,"STATE","AK"
"3105",400252329,"MID SALCHA",2016,2016-07-14,196,"Natural","Natural",1165,"F",64.50067,-146.44517,"MISSING/NOT SPECIFIED","AK"
"3106",400303583,"ANTLER",2018,2018-05-31,151,"Human","Recreation and ceremony",56,"C",58.78555556,-134.9402778,"USFS","AK"
"3107",400305755,"IMIKRUK CREEK",2018,2018-06-03,154,"Natural","Natural",42.8,"C",67.7417,-163.8956,"NPS","AK"
"3108",400305756,"WINDFALL MOUNTAIN OVERWINTER",2018,2018-01-01,1,"Natural","Natural",19.8,"C",65.0297,-141.2517,"TRIBAL","AK"
"3109",400305766,"LIVINGSTON",2018,2018-06-03,154,"Natural","Natural",150,"D",64.7258,-148.2333,"STATE","AK"
"3110",400305767,"TUSIKPAK LAKE",2018,2018-06-04,155,"Natural","Natural",14547.5,"G",68.3339,-166.0428,"TRIBAL","AK"
"3111",400305768,"DENIKTAW RIDGE",2018,2018-06-04,155,"Natural","Natural",21417.5,"G",65.9464,-155.175,"TRIBAL","AK"
"3112",400305770,"TUMIT CREEK",2018,2018-06-04,155,"Natural","Natural",517.6,"E",68.2189,-159.8444,"NPS","AK"
"3113",400305771,"OMIKVIOROK",2018,2018-06-04,155,"Natural","Natural",113.1,"D",67.7158,-163.8961,"NPS","AK"
"3114",400305772,"OMIKVIOROK 2",2018,2018-06-04,155,"Natural","Natural",76.5,"C",67.7081,-163.9139,"NPS","AK"
"3115",400305775,"PRAIRIE",2018,2018-06-04,155,"Natural","Natural",32.5,"C",62.6431,-148.9628,"TRIBAL","AK"
"3116",400305776,"JADE CREEK",2018,2018-06-04,155,"Natural","Natural",48.3,"C",67.4536,-163.6153,"NPS","AK"
"3117",400305777,"SEC 29",2018,2018-06-04,155,"Natural","Natural",323.1,"E",68.0036,-163.8278,"BLM","AK"
"3118",400305779,"ZITZIANA RIVER",2018,2018-06-04,155,"Natural","Natural",71941.9,"G",64.7725,-150.7225,"STATE","AK"
"3119",400305780,"WASP CREEK",2018,2018-06-04,155,"Natural","Natural",146.1,"D",65.6978,-160.8161,"STATE","AK"
"3120",400305782,"FAIRHAVEN CREEK",2018,2018-06-04,155,"Natural","Natural",1908.4,"F",65.7664,-161.0292,"STATE","AK"
"3121",400305783,"HAYSTACK",2018,2018-06-05,156,"Natural","Natural",421,"E",64.2112,-152.2502,"BLM","AK"
"3122",400305784,"KHUCHAYNIK CREEK",2018,2018-06-05,156,"Natural","Natural",85.3,"C",62.4267,-154.4689,"BLM","AK"
"3123",400305785,"MOLYBDENUM MOUNTAIN",2018,2018-06-06,157,"Natural","Natural",650.7,"E",61.8419,-158.9231,"BLM","AK"
"3124",400305786,"TRIMOKISH HILLS",2018,2018-06-05,156,"Natural","Natural",1427.1,"F",62.3772,-154.4819,"BLM","AK"
"3125",400305792,"NATNOKOKA",2018,2018-06-05,156,"Natural","Natural",13.6,"C",65.5853,-155.3747,"FWS","AK"
"3126",400305794,"WILLOW CREEK",2018,2018-06-05,156,"Natural","Natural",20.3,"C",64.7047,-147.8556,"OTHER FEDERAL","AK"
"3127",400305796,"OPHIR CREEK",2018,2018-06-05,156,"Natural","Natural",66,"C",62.1003,-158.1144,"TRIBAL","AK"
"3128",400305800,"BEAR PAW",2018,2018-06-05,156,"Natural","Natural",420.5,"E",63.97,-150.8142,"NPS","AK"
"3129",400305801,"SHUSHANA",2018,2018-06-05,156,"Natural","Natural",60.5,"C",63.9811,-149.9386,"NPS","AK"
"3130",400305802,"BUCKLAND RIVER",2018,2018-06-05,156,"Natural","Natural",186.2,"D",65.665,-159.7656,"BLM","AK"
"3131",400305804,"LITTLE MELOZITNA RIVER",2018,2018-06-06,157,"Natural","Natural",28017.9,"G",65.4711,-153.6875,"STATE","AK"
"3132",400305805,"KAKO CREEK",2018,2018-06-06,157,"Natural","Natural",451.9,"E",62.1331,-161.3069,"BLM","AK"
"3133",400305806,"KILOLITNA",2018,2018-06-06,157,"Natural","Natural",11369.7,"G",65.87,-151.47,"BLM","AK"
"3134",400305807,"DULBY HOT SPRINGS",2018,2018-06-06,157,"Natural","Natural",44363.6,"G",65.2859,-155.344,"BLM","AK"
"3135",400305808,"CHANDALAR RIVER",2018,2018-06-06,157,"Natural","Natural",68,"C",66.752058,-145.93095,"TRIBAL","AK"
"3136",400305811,"GWEEK",2018,2018-06-06,157,"Natural","Natural",446.1,"E",61.2861,-161.83933,"FWS","AK"
"3137",400305812,"DOESTOCK CREEK",2018,2018-06-06,157,"Natural","Natural",213,"D",61.5083,-159.2225,"STATE","AK"
"3138",400305813,"VICTORIA CREEK",2018,2018-06-06,157,"Natural","Natural",306.4,"E",61.49775,-158.683783,"STATE","AK"
"3139",400305816,"REINDEER LAKE",2018,2018-06-06,157,"Natural","Natural",336.6,"E",62.17045,-159.157117,"TRIBAL","AK"
"3140",400305819,"BISMARK",2018,2018-06-06,157,"Natural","Natural",876.4,"E",67.0747,-157.4725,"BLM","AK"
"3141",400305820,"PURCELL",2018,2018-06-06,157,"Natural","Natural",2676,"F",66.4161,-157.4644,"BLM","AK"
"3142",400305821,"KOKRINES",2018,2018-06-06,157,"Natural","Natural",28,"C",65.63,-153.28,"STATE","AK"
"3143",400305823,"HATHER CREEK",2018,2018-06-07,158,"Natural","Natural",317.3,"E",63.4978,-158.9522,"FWS","AK"
"3144",400305825,"MOOSEHEART",2018,2018-06-07,158,"Natural","Natural",54930.9,"G",64.8142,-151.1411,"STATE","AK"
"3145",400305827,"FISHING VILLAGE",2018,2018-06-08,159,"Natural","Natural",318.4,"E",64.6394,-163.0975,"TRIBAL","AK"
"3146",400305829,"REINDEER CORRAL",2018,2018-06-07,158,"Natural","Natural",50.5,"C",65.5811,-160.5894,"BLM","AK"
"3147",400305831,"MINCHUMINA",2018,2018-06-08,159,"Natural","Natural",35,"C",63.8517,-152.3844,"STATE","AK"
"3148",400305832,"SNOHOMISHC",2018,2018-06-08,159,"Natural","Natural",311.1,"E",63.7556,-152.7658,"STATE","AK"
"3149",400305833,"SHEEP CREEK",2018,2018-06-08,159,"Natural","Natural",32.2,"C",62.5819,-154.0503,"STATE","AK"
"3150",400305834,"LYNX CREEK",2018,2018-06-09,160,"Natural","Natural",2535.1,"F",64.2342,-150.8447,"STATE","AK"
"3151",400305835,"WILLIAM SLOUGH",2018,2018-06-09,160,"Natural","Natural",277.9,"D",64.9483,-151.4825,"STATE","AK"
"3152",400305836,"UNALAKLEET RIVER",2018,2018-06-09,160,"Natural","Natural",3409.6,"F",64.2489,-159.7856,"BLM","AK"
"3153",400305837,"MAGITCHLIE",2018,2018-06-10,161,"Natural","Natural",295.2,"D",63.7258,-158.2531,"FWS","AK"
"3154",400305838,"CONTINENTAL DIVIDE",2018,2018-06-11,162,"Natural","Natural",545.7,"E",66.5725,-155.0917,"STATE","AK"
"3155",400305840,"WHITE MOUNTAIN CREEK",2018,2018-06-11,162,"Natural","Natural",29714.4,"G",63.6775,-154.0339,"BLM","AK"
"3156",400305843,"KONGNIGNANOHK RIVER",2018,2018-06-13,164,"Human","Debris and open burning",27.5,"C",59.9647,-162.9178,"TRIBAL","AK"
"3157",400305847,"TATALINA RIVER",2018,2018-06-15,166,"Natural","Natural",57.9,"C",65.4492,-148.0633,"STATE","AK"
"3158",400305848,"NORTH EILSON",2018,2018-05-11,131,"Human","Missing data/not specified/undetermined",116.9,"D",64.0925,-145.7656,"STATE","AK"
"3159",400305851,"LOUISE CREEK COAL SEAM 2018",2018,2018-06-19,170,"Human","Missing data/not specified/undetermined",763.1,"E",63.9278,-148.8736,"STATE","AK"
"3160",400305854,"TOP OF THE WORLD",2018,2018-06-21,172,"Natural","Natural",31,"C",64.02517,-141.3006,"STATE","AK"
"3161",400305856,"FINLAND CREEK",2018,2018-06-25,176,"Natural","Natural",15.4,"C",63.5506,-156.9972,"FWS","AK"
"3162",400305858,"STEBBINS DUMP",2018,2018-06-26,177,"Human","Debris and open burning",25,"C",63.5308,-162.3011,"TRIBAL","AK"
"3163",400305866,"SHINILIKROK CREEK",2018,2018-06-27,178,"Natural","Natural",65.2,"C",66.4767,-157.5842,"FWS","AK"
"3164",400305867,"LIVE VALLEY 3",2018,2018-06-27,178,"Human","Arson/incendiarism",15,"C",64.6969,-146.5478,"OTHER FEDERAL","AK"
"3165",400305871,"KEVINJIK",2018,2018-07-01,182,"Natural","Natural",28652.6,"G",66.8636,-142.2067,"FWS","AK"
"3166",400305872,"CHICKEN CREEK",2018,2018-07-01,182,"Natural","Natural",736.3,"E",67.16017,-150.97783,"NPS","AK"
"3167",400305874,"APPLEVUN",2018,2018-07-02,183,"Natural","Natural",100.6,"D",66.6333,-144.0989,"TRIBAL","AK"
"3168",400305876,"GILLETTE CREEK",2018,2018-07-05,186,"Human","Missing data/not specified/undetermined",49.7,"C",65.5017,-164.4328,"STATE","AK"
"3169",400305877,"UNGALIK RIVER",2018,2018-07-05,186,"Natural","Natural",75.8,"C",64.8067,-160.2161,"BLM","AK"
"3170",400305878,"WINTER CREEK",2018,2018-07-05,186,"Natural","Natural",15.1,"C",65.3453,-164.9369,"BLM","AK"
"3171",400305889,"CHARLEY RIVER",2018,2018-07-23,204,"Human","Recreation and ceremony",560.4,"E",64.9586,-143.5275,"NPS","AK"
"3172",400305890,"TAIXTSALDA HILL",2018,2018-07-23,204,"Human","Missing data/not specified/undetermined",27193.6,"G",62.8303,-142.3597,"TRIBAL","AK"
"3173",400305891,"RADIO CREEK",2018,2018-07-23,204,"Natural","Natural",3044.5,"F",65.3867,-155.0753,"BLM","AK"
"3174",400305895,"HUGHES MOUNTAIN",2018,2018-07-24,205,"Natural","Natural",32.4,"C",66.0358,-154.4133,"TRIBAL","AK"
